protocol,frontier_type,strategy_name,strategy_type,sharpe,annualized_return,calmar,max_drawdown,drawdown_severity,average_turnover,mean_transaction_cost,average_max_weight,average_effective_number_of_assets,objective_columns
bil_cash,full,risk_adjusted_momentum_winner_12p_12p,benchmark,0.3643147207623331,0.016001894347274837,0.1771422293434176,-0.09033359468595537,0.09033359468595537,0.03508771929824561,7.017543859649123e-06,1.0,1.0,"sharpe,annualized_return,calmar,drawdown_severity,average_turnover,mean_transaction_cost,average_max_weight,average_effective_number_of_assets"
bil_cash,full,rolling_markowitz_long_only_52p,benchmark,1.2195652401357844,0.2816893030703187,1.3373607560626246,-0.21063075299117573,0.21063075299117573,0.103835527210852,3.581750120549257e-05,0.5909031333470443,1.9620232159854076,"sharpe,annualized_return,calmar,drawdown_severity,average_turnover,mean_transaction_cost,average_max_weight,average_effective_number_of_assets"
bil_cash,full,rolling_markowitz_min_variance_52p,benchmark,0.8418310211156397,0.08556473861788283,0.370636746968185,-0.23085875676873346,0.23085875676873346,0.03781101332141901,9.882730958505295e-06,0.4779684111712217,2.6479422882322448,"sharpe,annualized_return,calmar,drawdown_severity,average_turnover,mean_transaction_cost,average_max_weight,average_effective_number_of_assets"
bil_cash,full,trend_spy_cash_12p,benchmark,0.9032336086219155,0.09554781364922849,0.6075481621453481,-0.15726788360585953,0.15726788360585953,0.17543859649122806,3.508771929824561e-05,1.0,1.0,"sharpe,annualized_return,calmar,drawdown_severity,average_turnover,mean_transaction_cost,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,60_40_SPY_TLT,benchmark,0.3739768167772648,0.039726421321683025,0.160006947172636,-0.24827935301347304,0.24827935301347304,0.0,0.0,0.5999999999999998,1.9230769230769234,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,BuyHold_GLD,benchmark,1.3474054884786069,0.23229361880884336,1.3389979519584156,-0.1734831770796148,0.1734831770796148,0.0,0.0,1.0,1.0,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,Equal_Weight,benchmark,0.8767629381289029,0.11130219973783828,0.4446844850564,-0.2502947673645993,0.2502947673645993,0.0,0.0,0.2,4.999999999999999,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,V3_real_macro_vintage_clean_no_dxy_cap_0p70,td3,0.8117810891720456,0.07033373502304463,0.376772289790757,-0.18667438378258905,0.18667438378258905,0.24186329432606518,7.234793785316899e-05,0.6489820179189589,1.9679669826779054,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,0.9865013125328427,0.09824800749970253,0.5911440827758333,-0.16619976476523235,0.16619976476523235,0.29206893752315805,8.249549479676468e-05,0.7279863523074549,1.6952182753647418,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,V8_ewma_garch_vol_current_cap_0p70,td3,0.7481593870288953,0.06684267252712361,0.3587159309500794,-0.18633873424602865,0.18633873424602865,0.34201653227950185,0.00010431158649473843,0.6416854714261979,2.0015235185512474,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,risk_adjusted_momentum_winner_12p_12p,benchmark,0.3643147207623331,0.016001894347274837,0.1771422293434176,-0.09033359468595537,0.09033359468595537,0.03508771929824561,7.017543859649123e-06,1.0,1.0,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,rolling_markowitz_long_only_52p,benchmark,1.2195652401357844,0.2816893030703187,1.3373607560626246,-0.21063075299117573,0.21063075299117573,0.103835527210852,3.581750120549257e-05,0.5909031333470443,1.9620232159854076,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,rolling_markowitz_min_variance_52p,benchmark,0.8418310211156397,0.08556473861788283,0.370636746968185,-0.23085875676873346,0.23085875676873346,0.03781101332141901,9.882730958505295e-06,0.4779684111712217,2.6479422882322448,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
bil_cash,reduced,trend_spy_cash_12p,benchmark,0.9032336086219155,0.09554781364922849,0.6075481621453481,-0.15726788360585953,0.15726788360585953,0.17543859649122806,3.508771929824561e-05,1.0,1.0,"sharpe,drawdown_severity,average_turnover,average_max_weight,average_effective_number_of_assets"
