protocol,strategy_name,strategy_type,base_candidate,cap_label,transaction_cost_mode,n_observations,start_date,end_date,frequency,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,average_turnover,total_transaction_cost,mean_transaction_cost,average_max_weight,average_effective_number_of_assets,mean_cash_weight,cash_above_10_rate,mean_btc_weight,mean_cash_transaction_cost_contribution,mean_btc_transaction_cost_contribution,std_sharpe,worst_max_drawdown,dsr_score,median_aligned_seed_dsr_n25,date_averaged_dsr_n25,dsr_method,n_aligned_seeds,seed,aggregation_stage
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.10815584536007838,0.02369862929179556,0.19493238610093347,0.21964388176257924,0.16417559629990316,0.06038041826387982,-0.39248865730319593,0.5258858620458011,0.04521183105810593,0.0001982975046408155,0.8633495025858532,1.3550568738141757,0.5591076191036101,0.7324561403508771,0.27800165340351596,0.0,0.0001688855457183649,0.0,-0.39248865730319593,0.06095731322053166,,0.06095731322053166,aligned_single_history_n25,1,42,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.12226319360389826,0.02665638277585347,0.13566022431436917,0.26186597579381027,0.27573156838049157,0.10902636420977323,-0.24449483360341173,0.5399414103395077,0.027118859658844315,0.00011894236692475577,0.8934238827281873,1.2476011128055748,0.3607617225531511,0.5043859649122807,0.08356783518573929,0.0,6.966662095710113e-05,0.0,-0.24449483360341173,0.07291158349975724,,0.07291158349975724,aligned_single_history_n25,1,84,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.1619708410708891,0.034830183396583614,0.17541390356217412,0.28117678832569726,0.3168849872264299,0.15351777999217758,-0.22688045253363076,0.6483225735758017,0.0251720574451964,0.00011040376072454562,0.8933160041445708,1.2657428668466606,0.48954852126787446,0.6535087719298246,0.13275666130986946,0.0,4.4684923862460256e-05,0.0,-0.22688045253363076,0.08110714789961104,,0.08110714789961104,aligned_single_history_n25,1,101,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,-0.14317097989844807,-0.034626971427049846,0.14303591341703942,-0.1748654856658842,-0.328176381286766,-0.11705518025232567,-0.2958175054910641,0.5531927011696033,0.03160937333408244,0.00013863760234246683,0.8279910066158167,1.4352900099610615,0.5550053429051985,0.7587719298245614,0.08383679907031419,0.0,9.043274827282232e-05,0.0,-0.2958175054910641,0.009086940245552566,,0.009086940245552566,aligned_single_history_n25,1,123,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.661561832926461,0.12277630460669631,0.18742544058783217,0.7094583813202887,1.1238755298297327,0.6600357519611072,-0.18601462760449217,0.6208778371353842,0.04379263707848777,0.00019207296964249022,0.8503198179769995,1.396880717082441,0.24931702828870703,0.42543859649122806,0.21389143454930662,0.0,0.00013214453138846397,0.0,-0.18601462760449217,0.3397103166189366,,0.3397103166189366,aligned_single_history_n25,1,202,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,-0.021296824131889158,-0.004897605259688742,0.18756542423946146,0.06828525435202668,-0.0364283363072724,-0.011840830520986566,-0.41362007935239653,0.4888437694279085,0.04283469536186242,0.00018787147088536148,0.870955149993314,1.3245459755443418,0.4947438505568487,0.6140350877192983,0.12646195949897615,0.0,0.00014266501723766132,0.0,-0.41362007935239653,0.031818143634351925,,0.031818143634351925,aligned_single_history_n25,1,303,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.927203285942084,0.16140441108883863,0.18018600723511582,0.9211595299837699,1.3904067317320377,0.7223922470156822,-0.22343043098209603,0.5180956473508664,0.04723895919650044,0.0002071884175285107,0.9062688576806535,1.2428719434436302,0.24204913301365052,0.2543859649122807,0.2039265660785396,0.0,0.00013688646284394851,0.0,-0.22343043098209603,0.46310214967632446,,0.46310214967632446,aligned_single_history_n25,1,404,metric_computed_before_cross_seed_aggregation
zero_cash,V8_ewma_garch_vol_current_cap_uncapped,TD3,V8_ewma_garch_vol_current,uncapped,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.2964555478848405,0.061003099429910446,0.16826303700350775,0.43415459539977264,0.6108854222996203,0.2828143837687019,-0.21570013030101565,0.5157300280812852,0.04163945515266044,0.00018262918926605456,0.8980257675235533,1.2543016535462201,0.5869832037667501,0.6885964912280702,0.22794022033079211,0.0,0.00014937335532335468,0.0,-0.21570013030101565,0.1461430681278686,,0.1461430681278686,aligned_single_history_n25,1,505,metric_computed_before_cross_seed_aggregation
bil_cash,V3_real_macro_vintage_clean_no_dxy_cap_0p70,TD3,V3_real_macro_vintage_clean_no_dxy,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.8557979250582843,0.15144670250428094,0.14778604260065764,1.0290420068719943,1.615966589811498,0.9899734879665377,-0.15298056396981008,0.2531573621453568,0.02210110629845553,9.693467674761197e-05,0.6570054646122029,1.9704981665072265,0.11542624433133936,0.16228070175438597,0.14129489207223553,6.261148357270557e-06,5.787900539818468e-05,0.0,-0.15298056396981008,0.5464835999399134,,0.5464835999399134,aligned_single_history_n25,1,7,metric_computed_before_cross_seed_aggregation
bil_cash,V3_real_macro_vintage_clean_no_dxy_cap_0p70,TD3,V3_real_macro_vintage_clean_no_dxy,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4778448340024286,0.09316892773175334,0.07204967179981579,1.2731894910344088,2.14733360807343,0.9738110240012418,-0.09567454612388382,0.16974028215189277,0.010968435212928136,4.8107171986526914e-05,0.6709040431878835,1.9191658139594328,0.5198166716586075,0.8157894736842105,0.03623238613060447,9.246449303803255e-06,1.7698894445194328e-05,0.0,-0.09567454612388382,0.7525674888632949,,0.7525674888632949,aligned_single_history_n25,1,21,metric_computed_before_cross_seed_aggregation
