protocol,strategy_name,strategy_type,base_candidate,cap_label,transaction_cost_mode,n_observations,start_date,end_date,frequency,cumulative_return,annualized_return,annualized_volatility,sharpe,sortino,calmar,max_drawdown,average_turnover,total_transaction_cost,mean_transaction_cost,average_max_weight,average_effective_number_of_assets,mean_cash_weight,cash_above_10_rate,mean_btc_weight,mean_cash_transaction_cost_contribution,mean_btc_transaction_cost_contribution,std_sharpe,worst_max_drawdown,dsr_score,median_aligned_seed_dsr_n25,date_averaged_dsr_n25,dsr_method,n_aligned_seeds,aggregation_method,expected_seed_estimand,seed_dispersion_status
zero_cash,Equal_Weight_Risky,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.6595907740907703,0.1224723954714679,0.1627739712718562,0.7913205232039137,1.1821249668671356,0.400742544729944,-0.3056136591486704,0.0,0.0,0.0,0.25,4.0,0.0,0.0,0.25,0.0,0.0,,-0.3056136591486704,0.3660421342444989,,0.3660421342444989,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,Equal_Weight,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.5136658991736218,0.0991563667059947,0.1302191770174849,0.7913205232039142,1.1963432275469057,0.3945776085810408,-0.2512975002879043,0.0,0.0,0.0,0.2,4.999999999999999,0.2,1.0,0.2,0.0,0.0,,-0.2512975002879043,0.3660421342444993,,0.3660421342444993,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,defensive_risk_off_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4349751859959239,0.0858542307792935,0.1423163741026759,0.6507149699585638,0.8468444327843481,0.4558135085018843,-0.1883538534464882,0.2456140350877192,0.0084,3.68421052631579e-05,1.0,1.0,0.1184210526315789,0.1184210526315789,0.0,0.0,0.0,,-0.1883538534464882,0.245632342999914,,0.245632342999914,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,momentum_winner_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,2.164517510799018,0.3004846187538317,0.3614291915419867,0.8971611533196885,1.6398602522661376,0.9713956605816546,-0.3093328814892037,0.4561403508771929,0.0444,0.0001947368421052,1.0,1.0,0.1096491228070175,0.1096491228070175,0.3771929824561403,0.0,0.0001447368421052,,-0.3093328814892037,0.5501316104886295,,0.5501316104886295,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,risk_adjusted_momentum_winner_12p_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.6182270832452723,0.1160294822516032,0.309098785780903,0.5018355888550975,0.6472036645041498,0.2365100068483016,-0.4905901606354652,0.3596491228070175,0.03,0.0001315789473684,1.0,1.0,0.0,0.0,0.2149122807017544,0.0,7.456140350877193e-05,,-0.4905901606354652,0.1913265528577525,,0.1913265528577525,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,rolling_markowitz_long_only_52p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,1.9134219892756352,0.2761936033774554,0.2245106918365903,1.1988242479757492,2.212123727738206,1.3112690117028711,-0.2106307713462841,0.1038355667511928,0.0081663900117666,3.5817500051608295e-05,0.5909031263913668,1.9620233202532145,0.0,0.0,0.3171396223338405,0.0,1.881298337671752e-05,,-0.2106307713462841,0.7285523154586597,,0.7285523154586597,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,rolling_markowitz_min_variance_52p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4122168472146197,0.081902279675345,0.1043954327541812,0.8064203650326056,1.2637392644952323,0.3547726501232396,-0.2308584938745816,0.0378109996137178,0.002253260666266,9.882722220465174e-06,0.4779682729197295,2.647942470859379,0.0,0.0,0.0179498772023264,0.0,2.900652872152003e-06,,-0.2308584938745816,0.3837636031280464,,0.3837636031280464,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,rolling_risk_parity_inverse_vol_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4420456073541174,0.0870721448064411,0.1123861908810632,0.7993464897270386,1.202231112672235,0.3224996963238565,-0.269991400919034,0.065611942559803,0.0044355847235422,1.945431896290477e-05,0.3811193362167304,3.350499299521307,0.0,0.0,0.0947035708641524,0.0,7.91491306368035e-06,,-0.269991400919034,0.3685038203948592,,0.3685038203948592,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
zero_cash,trend_spy_cash_12p,benchmark,,,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.4326890534269729,0.0854594424902874,0.1074537825814774,0.8174290189188304,1.160329015809752,0.5256181277344917,-0.1625884610537178,0.175438596491228,0.004,1.7543859649122806e-05,1.0,1.0,0.293859649122807,0.293859649122807,0.0,0.0,0.0,,-0.1625884610537178,0.3655268290285512,,0.3655268290285512,aligned_single_history_n25,1,single_deterministic_aligned_history,,not_observed_neutral_not_zero_in_stability_component
bil_cash,V3_real_macro_vintage_clean_no_dxy_cap_0p70,TD3,V3_real_macro_vintage_clean_no_dxy,0p70,asset_specific,228,2022-01-07,2026-05-15,weekly Friday,0.36526575679538725,0.06887660051656734,0.11271750611312423,0.6822958217641761,1.0684268673704067,0.4628945240371757,-0.2080002928989754,0.24186329432606518,0.016495329830522525,7.234793785316898e-05,0.6489820179189589,1.9679669826779054,0.32239791466919493,0.5741228070175438,0.05695021052209505,1.234470339565225e-05,2.9969098734956155e-05,0.4928664519170413,-0.31251852498907995,0.3516062901059137,0.3516062901059137,0.3737474230427644,median_dsr_across_full_oos_seed_histories_n25,10,mean_of_metrics_across_ten_full_oos_seed_histories,True,observed_across_ten_full_oos_seed_histories
