protocol,profile,strategy_name,strategy_type,strategy_group,base_candidate,feature_family,constraint_status,robust_score,original_mandate_aware_score,profile_score,profile_multiplier,profile_eligible,failed_constraints,annualized_return,annualized_volatility,sharpe,max_drawdown,average_turnover,average_effective_number_of_assets,average_max_weight,max_drawdown_limit,max_annualized_volatility_limit,min_effective_assets,max_average_turnover_limit,drawdown_pass,volatility_pass,effective_assets_pass,turnover_pass,drawdown_multiplier,volatility_multiplier,effective_assets_multiplier,turnover_multiplier,profile_rank,profile_eligible_rank
zero_cash,conservative,V7_real_macro_vintage_clean_no_dxy_garch_cap_0p80,td3,,V7_real_macro_vintage_clean_no_dxy_garch,,,0.4693060776497923,0.3435010487627105,0.016029334070057924,0.03415539417330837,False,drawdown;volatility;effective_assets;turnover,0.08612999104700117,0.12734486503333614,0.6809663574928227,-0.21139754829846505,0.30827275527058445,1.7006975256449153,0.7292414311385291,-0.1,0.1,3.0,0.05,False,False,False,False,0.4730423829646945,0.7852691977318611,0.5668991752149718,0.1621940283244065,12,
zero_cash,conservative,V5_no_volatility_block_cap_0p50,td3,,V5_no_volatility_block,,,0.4527595126574402,0.2821840788419499,0.015238364082930752,0.03365664035083491,False,drawdown;volatility;effective_assets;turnover,0.0525765436050555,0.1208053719342258,0.5059126924324209,-0.2736497203961881,0.41952524107793254,2.8006662863090668,0.4934377478474876,-0.1,0.1,3.0,0.05,False,False,False,False,0.36543066755274123,0.8277777585457575,0.9335554287696889,0.11918234018894663,13,
zero_cash,conservative,defensive_risk_off_12p,benchmark,,,,,0.5145046040120119,0.3951066062600042,0.013024331902769177,0.0253143155594874,False,drawdown;volatility;effective_assets;turnover,0.0858542307792935,0.1423163741026759,0.6507149699585638,-0.1883538534464882,0.2456140350877192,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.5309156046993764,0.702659835387977,0.3333333333333333,0.20357142857142865,14,
zero_cash,conservative,BuyHold_TLT,benchmark,,,,,0.16922830608593967,0.0,0.009483540676718952,0.05603991965683862,False,drawdown;volatility;effective_assets,-0.090453722230371,0.1516641905461336,-0.5489279650114005,-0.3921915115720767,0.0,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,True,0.2549774715907437,0.6593514239577981,0.3333333333333333,1.0,15,
zero_cash,conservative,V8_ewma_garch_vol_current_cap_uncapped,td3,,V8_ewma_garch_vol_current,,,0.3601153750418297,0.21826686988536875,0.003016191075762578,0.008375624271560824,False,drawdown;volatility;effective_assets;turnover,0.048248478954693676,0.17401530089892564,0.33167020380509826,-0.2825870759872734,0.5303995489340851,1.31072419329337,0.8773893414866458,-0.1,0.1,3.0,0.05,False,False,False,False,0.35387322527270715,0.5746621100755019,0.43690806443112334,0.09426855678984317,16,
zero_cash,conservative,BuyHold_BTC-USD,benchmark,,,,,0.2610728185554757,0.0,0.0026372451298092583,0.010101569149945292,False,drawdown;volatility;effective_assets,0.1297733389675517,0.5131787191095913,0.4918542301179646,-0.6430152393197859,0.0,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,True,0.15551730952097664,0.19486388713372313,0.3333333333333333,1.0,17,
zero_cash,conservative,momentum_winner_12p,benchmark,,,,,0.680253378642922,0.0,0.0022231647686305283,0.003268142192936479,False,drawdown;volatility;effective_assets;turnover,0.3004846187538317,0.3614291915419867,0.8971611533196885,-0.3093328814892037,0.4561403508771929,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.32327633427967856,0.27667936719046987,0.3333333333333333,0.10961538461538464,18,
zero_cash,conservative,risk_adjusted_momentum_winner_12p_12p,benchmark,,,,,0.3462400051875869,0.0,0.0010581100932443774,0.0030560018408938953,False,drawdown;volatility;effective_assets;turnover,0.1160294822516032,0.309098785780903,0.5018355888550975,-0.4905901606354652,0.3596491228070175,1.0,1.0,-0.1,0.1,3.0,0.05,False,False,False,False,0.20383613048918314,0.3235211673425418,0.3333333333333333,0.13902439024390245,19,
zero_cash,moderate,rolling_markowitz_min_variance_52p,benchmark,,,,,0.567541768543386,0.3971936117303825,0.36875951087057307,0.6497486728016619,False,drawdown,0.081902279675345,0.1043954327541812,0.8064203650326056,-0.2308584938745816,0.0378109996137178,2.647942470859379,0.4779682729197295,-0.15,0.15,2.3,0.1,False,True,True,True,0.6497486728016619,1.0,1.0,1.0,1,
zero_cash,moderate,rolling_markowitz_long_only_52p,benchmark,,,,,0.8651860655429607,0.6343247629632093,0.3381920383177451,0.39088937257156064,False,drawdown;volatility;effective_assets;turnover,0.2761936033774554,0.2245106918365903,1.1988242479757492,-0.2106307713462841,0.1038355667511928,1.9620233202532145,0.5909031263913668,-0.15,0.15,2.3,0.1,False,False,False,False,0.7121466585401947,0.6681196283924742,0.8530536175013976,0.9630611468574785,2,
zero_cash,moderate,Equal_Weight,benchmark,,,,,0.5302576816556425,0.35227987343440254,0.3165119118066086,0.5969020775302154,False,drawdown,0.0991563667059947,0.1302191770174849,0.7913205232039142,-0.2512975002879043,0.0,4.999999999999999,0.2,-0.15,0.15,2.3,0.1,False,True,True,True,0.5969020775302154,1.0,1.0,1.0,3,
zero_cash,moderate,rolling_risk_parity_inverse_vol_12p,benchmark,,,,,0.5400337680629098,0.3403039651996994,0.3000283154711603,0.5555732497013212,False,drawdown,0.0870721448064411,0.1123861908810632,0.7993464897270386,-0.269991400919034,0.065611942559803,3.350499299521307,0.3811193362167304,-0.15,0.15,2.3,0.1,False,True,True,True,0.5555732497013212,1.0,1.0,1.0,4,
zero_cash,moderate,BuyHold_GLD,benchmark,,,,,0.8724901111488644,0.6893572912773549,0.2956604636117447,0.33886970159745344,False,drawdown;volatility;effective_assets,0.2257082377484229,0.1664043116160493,1.3081884451675567,-0.1734831770796148,0.0,1.0,1.0,-0.15,0.15,2.3,0.1,False,False,False,True,0.8646371511351909,0.9014189508869244,0.4347826086956522,1.0,5,
